numero habitantes,Zona_Entorno,Region,consumo kwh mensual,Aislamiento_Termico,Material_Vivienda,Uso_Calentador,Tiene_AC,Indice_Eficiencia_Energetica,Horas_Ocupacion_dia,Temp_Promedio_Celsius,area construccion metros cuadrados,gasto usd mensual
7,Comercial,Costa,294.2,Malo,Hormigon,No,Si,83,22,19.2,125.4,35.38
2,Residencial,Oriente,240.1,Regular,Mixto,Si,No,65,13,29.4,85.1,33.1
1,Comercial,Sierra,123.4,Malo,Hormigon,No,Si,48,15,24.7,69.9,19.66
4,Comercial,Sierra,141.6,Bueno,Mixto,No,No,40,10,28.9,166.3,18.18
4,Residencial,Costa,292.9,Malo,Mixto,No,Si,74,21,28.2,93.4,37.49
4,Residencial,Oriente,423.2,Bueno,Hormigon,Si,Si,83,22,20.0,88.0,58.78
6,Residencial,Sierra,415.1,Malo,Mixto,Si,Si,59,18,20.1,69.0,43.97
4,Comercial,Sierra,265.8,Bueno,Mixto,No,No,84,10,29.3,139.2,31.07
4,Comercial,Costa,282.0,Bueno,Hormigon,No,No,94,15,28.8,105.0,33.26
3,Comercial,Costa,144.2,Malo,Madera,Si,No,45,10,23.7,118.6,24.34
3,Comercial,Oriente,217.8,Malo,Hormigon,Si,No,81,13,19.2,72.0,24.93
3,Residencial,Costa,117.8,Malo,Mixto,No,Si,49,23,18.2,66.3,13.99
6,Comercial,Oriente,346.0,Bueno,Madera,Si,No,87,13,22.3,146.4,43.0
4,Residencial,Sierra,327.0,Regular,Madera,No,Si,98,8,18.1,82.9,36.01
3,Comercial,Oriente,151.4,Regular,Madera,No,No,72,21,21.5,79.6,22.12
3,Residencial,Oriente,202.1,Malo,Hormigon,Si,Si,55,12,24.3,116.6,28.72
2,Residencial,Oriente,199.7,Regular,Madera,No,Si,75,19,19.8,108.7,24.09
3,Residencial,Sierra,371.0,Regular,Madera,No,Si,45,10,19.6,118.8,44.91
1,Comercial,Costa,143.0,Malo,Madera,Si,Si,58,13,31.4,120.7,19.0
3,Residencial,Sierra,159.5,Bueno,Mixto,No,No,70,8,26.8,124.7,18.26
2,Residencial,Costa,205.0,Malo,Hormigon,Si,No,41,10,32.0,103.3,27.22
4,Comercial,Oriente,205.0,Regular,Hormigon,No,Si,57,8,23.2,87.6,25.09
4,Residencial,Oriente,149.6,Bueno,Mixto,No,No,81,18,28.2,97.9,19.71
3,Comercial,Oriente,313.7,Regular,Madera,Si,No,67,22,21.1,56.3,39.08
5,Comercial,Oriente,206.0,Bueno,Mixto,Si,Si,99,13,27.3,144.3,28.13
3,Residencial,Oriente,189.7,Regular,Mixto,Si,No,43,11,19.9,84.2,27.86
4,Residencial,Costa,271.9,Malo,Madera,Si,No,40,12,18.0,50.0,38.74
6,Comercial,Costa,364.3,Regular,Madera,Si,No,86,14,32.0,67.8,42.41
3,Residencial,Oriente,148.3,Regular,Hormigon,Si,Si,81,5,26.3,92.2,22.19
3,Comercial,Sierra,264.6,Bueno,Madera,No,No,89,6,31.9,125.6,34.34
5,Comercial,Sierra,232.4,Regular,Mixto,Si,Si,55,16,23.0,91.1,29.02
2,Comercial,Oriente,116.0,Malo,Mixto,No,Si,84,14,22.9,101.1,16.57
4,Residencial,Costa,174.0,Malo,Madera,Si,Si,97,13,24.0,114.6,29.97
6,Comercial,Sierra,253.5,Malo,Hormigon,No,No,86,18,28.6,138.1,34.15
7,Residencial,Sierra,294.4,Bueno,Mixto,No,No,41,9,26.5,68.7,38.89
2,Residencial,Sierra,276.9,Bueno,Madera,Si,No,91,4,31.9,139.2,41.09
6,Residencial,Oriente,264.2,Regular,Hormigon,No,Si,75,17,18.4,113.1,38.05
6,Residencial,Sierra,329.8,Regular,Hormigon,No,No,40,21,28.6,74.8,52.65
3,Comercial,Sierra,182.2,Regular,Mixto,No,Si,78,14,23.0,83.6,26.43
4,Residencial,Sierra,135.3,Bueno,Mixto,Si,No,62,11,20.7,103.5,15.7
5,Comercial,Sierra,310.4,Bueno,Hormigon,Si,Si,65,6,25.7,133.1,44.04
4,Comercial,Costa,324.7,Regular,Hormigon,No,No,50,17,25.6,116.3,38.37
7,Residencial,Oriente,325.7,Bueno,Hormigon,Si,No,97,5,20.1,136.6,35.06
3,Comercial,Oriente,142.3,Bueno,Madera,Si,No,81,19,21.0,100.3,25.32
4,Comercial,Costa,197.9,Malo,Mixto,No,Si,40,9,24.1,84.7,27.55
6,Residencial,Costa,226.1,Malo,Hormigon,No,Si,50,4,24.1,112.2,30.14
5,Comercial,Oriente,142.2,Regular,Mixto,Si,No,63,17,22.8,68.7,19.01
6,Comercial,Sierra,251.6,Regular,Mixto,Si,Si,49,13,20.2,98.1,37.89
4,Comercial,Sierra,220.6,Malo,Mixto,Si,Si,53,9,18.1,84.7,32.16
2,Comercial,Oriente,301.1,Bueno,Hormigon,No,Si,53,12,32.6,96.8,50.51
3,Residencial,Sierra,251.2,Regular,Madera,Si,No,46,10,32.2,157.6,45.66
4,Comercial,Costa,303.7,Regular,Hormigon,Si,No,62,5,25.3,132.9,32.44
7,Comercial,Sierra,298.1,Regular,Mixto,Si,No,82,14,32.9,96.5,52.84
4,Comercial,Sierra,246.2,Bueno,Hormigon,No,Si,61,17,28.1,105.9,28.39
5,Comercial,Sierra,178.6,Malo,Hormigon,No,No,99,8,19.0,142.2,24.19
6,Residencial,Oriente,227.0,Regular,Mixto,No,Si,75,12,19.8,110.8,28.91
1,Comercial,Costa,223.4,Malo,Mixto,Si,Si,66,10,31.7,64.3,28.11
4,Residencial,Sierra,159.2,Malo,Hormigon,Si,No,95,17,27.5,90.8,20.84
5,Comercial,Oriente,212.8,Bueno,Hormigon,No,No,41,19,30.6,167.8,27.8
5,Residencial,Sierra,245.8,Bueno,Hormigon,Si,No,78,19,31.5,87.1,31.47
6,Residencial,Costa,279.3,Bueno,Hormigon,Si,Si,90,10,24.7,114.2,51.21
3,Residencial,Sierra,200.2,Bueno,Madera,Si,Si,85,13,18.7,101.8,26.13
4,Residencial,Costa,265.3,Bueno,Hormigon,No,No,58,9,20.8,92.1,34.29
4,Residencial,Sierra,282.5,Bueno,Madera,Si,Si,46,20,19.0,117.6,30.7
4,Comercial,Costa,225.6,Regular,Mixto,Si,No,51,4,20.8,134.0,32.49
5,Comercial,Sierra,187.9,Malo,Madera,No,No,42,5,24.2,57.6,29.38
2,Comercial,Costa,170.2,Bueno,Mixto,Si,No,86,17,19.8,110.3,30.65
5,Residencial,Sierra,189.9,Regular,Madera,No,No,44,7,20.5,88.5,22.93
4,Comercial,Sierra,192.0,Malo,Mixto,Si,No,47,12,24.7,92.2,37.25
3,Residencial,Oriente,284.2,Bueno,Hormigon,No,No,53,9,23.1,50.0,37.91
3,Residencial,Oriente,235.3,Bueno,Madera,No,Si,75,20,25.0,114.2,28.67
2,Comercial,Costa,71.2,Regular,Madera,Si,Si,46,14,24.4,160.7,16.12
3,Comercial,Sierra,264.6,Malo,Mixto,Si,No,46,7,27.7,104.1,30.26
3,Residencial,Costa,121.4,Bueno,Mixto,No,No,89,12,32.1,72.4,18.68
5,Residencial,Oriente,296.4,Malo,Madera,Si,Si,85,19,19.6,117.5,34.63
1,Comercial,Costa,158.3,Regular,Mixto,No,Si,71,6,19.5,144.7,19.12
2,Comercial,Costa,259.4,Bueno,Hormigon,Si,No,47,7,30.8,81.2,39.22
5,Comercial,Oriente,231.7,Malo,Madera,Si,No,97,6,25.6,132.3,36.0
6,Comercial,Sierra,322.4,Regular,Hormigon,Si,Si,51,16,29.5,74.4,52.48
6,Residencial,Costa,312.5,Regular,Madera,Si,No,49,22,21.2,80.7,40.31
3,Comercial,Oriente,219.6,Bueno,Hormigon,No,Si,53,4,30.4,118.8,30.19
3,Comercial,Sierra,243.8,Malo,Madera,No,No,48,9,31.9,126.8,31.93
2,Comercial,Oriente,256.5,Bueno,Mixto,Si,Si,77,6,27.5,115.6,33.25
3,Residencial,Costa,190.8,Bueno,Madera,Si,No,69,6,19.6,82.5,26.37
4,Residencial,Sierra,173.7,Malo,Hormigon,Si,No,44,19,31.4,102.7,26.57
3,Residencial,Sierra,264.0,Malo,Madera,Si,No,40,13,29.9,106.1,39.75
5,Residencial,Oriente,154.7,Malo,Hormigon,Si,Si,40,20,29.3,117.3,17.87
5,Comercial,Oriente,284.9,Regular,Hormigon,No,No,96,10,18.6,106.4,36.89
4,Residencial,Oriente,204.1,Regular,Hormigon,No,Si,59,16,30.0,93.0,29.89
3,Comercial,Sierra,315.1,Malo,Mixto,Si,Si,88,14,20.1,84.3,40.54
5,Comercial,Sierra,307.3,Regular,Madera,No,Si,50,13,21.3,119.1,38.96
5,Comercial,Costa,206.8,Bueno,Hormigon,No,Si,65,10,26.7,55.3,39.36
1,Comercial,Sierra,132.1,Malo,Mixto,Si,No,83,9,22.0,73.2,27.24
3,Residencial,Costa,155.2,Bueno,Hormigon,No,No,42,4,27.9,114.2,22.09
3,Residencial,Oriente,234.4,Malo,Madera,No,No,45,20,27.1,110.0,30.07
3,Residencial,Oriente,201.7,Bueno,Mixto,No,Si,82,15,19.6,91.1,26.21
5,Comercial,Sierra,314.5,Malo,Hormigon,No,No,84,7,27.8,112.2,44.66
6,Comercial,Oriente,233.4,Bueno,Hormigon,Si,Si,50,6,31.9,90.5,26.41
6,Comercial,Oriente,305.2,Malo,Hormigon,No,Si,47,9,20.4,169.1,33.93
4,Comercial,Sierra,232.7,Malo,Madera,No,Si,68,19,27.0,110.3,39.65
5,Comercial,Costa,277.1,Regular,Mixto,No,No,49,16,23.1,167.8,36.66
5,Residencial,Sierra,163.3,Bueno,Mixto,Si,Si,73,12,24.9,61.3,26.11
7,Comercial,Costa,302.7,Regular,Mixto,No,No,63,14,22.3,130.8,36.85
4,Residencial,Sierra,203.0,Bueno,Hormigon,No,No,85,23,23.3,107.1,26.22
4,Comercial,Sierra,183.3,Regular,Mixto,No,No,87,16,18.4,141.3,26.39
1,Comercial,Oriente,271.0,Malo,Hormigon,Si,Si,56,22,32.7,67.5,50.29
4,Residencial,Sierra,162.6,Regular,Madera,Si,No,71,6,27.4,79.7,19.4
1,Residencial,Sierra,112.6,Regular,Mixto,Si,Si,50,15,25.5,90.8,22.42
5,Comercial,Costa,285.0,Malo,Hormigon,Si,Si,73,22,23.8,113.3,35.07
4,Comercial,Oriente,155.5,Regular,Mixto,Si,Si,63,11,26.1,105.7,22.76
3,Comercial,Costa,258.1,Malo,Mixto,No,Si,94,17,23.7,115.9,36.63
5,Comercial,Costa,308.9,Bueno,Madera,Si,No,44,12,23.4,50.0,35.49
3,Residencial,Oriente,276.8,Regular,Mixto,No,No,68,20,25.0,75.9,42.4
2,Comercial,Oriente,185.6,Malo,Madera,Si,No,87,9,22.1,109.6,21.03
2,Residencial,Oriente,286.9,Malo,Mixto,Si,No,87,7,20.7,120.4,32.07
1,Comercial,Sierra,97.5,Regular,Mixto,Si,Si,97,7,26.3,50.0,14.98
4,Residencial,Oriente,330.4,Bueno,Mixto,No,Si,73,22,30.6,92.4,41.55
2,Residencial,Oriente,137.3,Regular,Mixto,No,Si,55,15,20.3,118.7,28.85
4,Comercial,Oriente,243.1,Malo,Mixto,No,Si,64,5,18.5,58.5,43.62
2,Residencial,Costa,183.7,Bueno,Mixto,Si,No,76,20,21.7,145.5,26.5
6,Comercial,Costa,246.2,Regular,Madera,Si,No,47,18,32.7,97.2,27.73
7,Residencial,Sierra,285.1,Malo,Madera,Si,Si,68,13,30.4,85.6,42.09
6,Comercial,Costa,212.6,Regular,Hormigon,Si,Si,91,6,26.9,151.0,27.39
6,Residencial,Sierra,266.4,Bueno,Mixto,Si,Si,85,23,31.9,108.4,33.94
3,Comercial,Costa,250.4,Bueno,Madera,Si,Si,64,7,24.7,123.9,43.48
3,Comercial,Oriente,111.3,Bueno,Mixto,No,No,81,4,32.7,152.4,15.31
6,Residencial,Costa,307.3,Bueno,Mixto,No,Si,62,4,22.4,133.0,40.32
5,Residencial,Sierra,274.3,Bueno,Madera,Si,No,73,21,21.6,101.2,50.91
5,Residencial,Costa,375.6,Regular,Mixto,No,No,42,7,27.6,125.3,44.52
5,Residencial,Oriente,271.0,Bueno,Madera,No,Si,69,18,23.7,109.6,31.1
2,Comercial,Sierra,156.4,Bueno,Madera,No,Si,89,13,27.4,137.9,20.07
5,Residencial,Oriente,215.1,Malo,Hormigon,Si,No,92,20,22.6,124.2,28.97
4,Comercial,Oriente,249.2,Bueno,Hormigon,Si,No,73,15,27.3,107.5,33.63
3,Residencial,Sierra,174.2,Malo,Hormigon,Si,Si,71,23,22.1,109.3,23.89
6,Comercial,Oriente,179.4,Malo,Hormigon,Si,No,92,15,18.8,130.7,27.08
3,Comercial,Oriente,160.0,Malo,Mixto,No,Si,68,19,31.7,61.1,23.73
1,Comercial,Costa,120.2,Regular,Mixto,Si,Si,48,8,31.2,134.3,16.83
2,Comercial,Oriente,189.5,Regular,Hormigon,Si,No,41,19,32.6,96.8,28.37
2,Residencial,Oriente,138.9,Malo,Madera,Si,No,96,20,28.7,100.5,21.88
5,Residencial,Oriente,171.2,Regular,Madera,No,Si,78,18,28.2,144.1,19.95
3,Comercial,Oriente,216.0,Bueno,Madera,No,Si,46,16,26.4,113.0,28.89
3,Residencial,Sierra,162.7,Regular,Madera,No,No,85,11,19.9,109.2,24.89
2,Residencial,Costa,172.0,Bueno,Mixto,No,No,44,5,20.8,128.6,26.48
5,Comercial,Oriente,208.9,Bueno,Madera,No,No,47,11,22.3,50.4,25.54
2,Residencial,Oriente,105.6,Regular,Madera,Si,No,71,13,31.4,134.3,15.82
2,Residencial,Sierra,299.4,Regular,Hormigon,No,Si,94,10,20.6,63.9,39.29
4,Residencial,Oriente,279.1,Malo,Madera,No,Si,93,13,31.8,70.9,34.37
3,Comercial,Sierra,290.1,Regular,Mixto,Si,Si,57,7,25.8,127.6,31.25
4,Residencial,Costa,204.0,Regular,Madera,Si,No,77,14,28.7,140.9,23.76
6,Comercial,Costa,325.7,Regular,Madera,Si,No,85,12,19.7,70.4,37.05
6,Residencial,Oriente,311.7,Bueno,Mixto,No,Si,57,7,22.0,122.5,44.4
1,Residencial,Oriente,158.9,Bueno,Hormigon,Si,No,88,6,32.4,88.9,19.48
3,Residencial,Oriente,308.8,Bueno,Mixto,No,No,80,14,22.0,77.7,35.88
6,Comercial,Sierra,250.6,Malo,Hormigon,Si,No,84,6,22.4,82.4,29.28
3,Comercial,Oriente,186.7,Malo,Madera,No,No,55,21,21.0,103.9,21.93
3,Residencial,Oriente,287.5,Malo,Hormigon,No,No,60,22,19.9,100.5,41.35
5,Comercial,Costa,293.6,Bueno,Hormigon,No,No,49,17,21.5,101.2,35.22
3,Residencial,Oriente,166.2,Regular,Hormigon,No,Si,81,14,27.6,100.6,24.0
6,Comercial,Costa,331.1,Malo,Madera,Si,Si,43,5,24.8,94.2,37.06
3,Comercial,Oriente,233.1,Malo,Hormigon,Si,Si,83,5,26.3,98.1,26.93
4,Residencial,Costa,365.0,Bueno,Hormigon,No,Si,98,5,19.8,131.8,39.22
3,Residencial,Oriente,260.5,Malo,Madera,Si,No,47,13,30.0,124.0,30.84
2,Residencial,Costa,95.0,Regular,Mixto,No,Si,86,18,29.8,133.8,15.16
6,Residencial,Sierra,227.7,Bueno,Mixto,Si,Si,92,15,18.3,101.3,32.15
3,Comercial,Costa,220.8,Bueno,Mixto,Si,Si,94,14,23.8,118.2,30.27
3,Comercial,Costa,227.7,Regular,Madera,No,Si,58,20,19.0,120.2,29.03
2,Comercial,Costa,141.7,Regular,Madera,No,No,86,21,29.9,108.2,23.46
5,Residencial,Oriente,167.4,Regular,Mixto,Si,No,79,17,29.1,122.4,20.79
7,Residencial,Oriente,285.7,Malo,Hormigon,No,Si,79,20,31.5,105.4,41.41
4,Comercial,Oriente,349.7,Regular,Mixto,Si,Si,90,18,21.5,94.7,44.29
6,Residencial,Sierra,219.8,Bueno,Madera,Si,No,48,15,24.8,127.3,29.1
2,Comercial,Sierra,239.6,Regular,Hormigon,Si,No,69,19,20.8,117.6,31.64
2,Comercial,Costa,262.8,Bueno,Hormigon,No,Si,95,9,23.6,71.5,32.6
6,Comercial,Sierra,376.7,Bueno,Madera,No,No,56,5,25.8,95.7,47.96
3,Comercial,Costa,245.7,Malo,Hormigon,Si,No,79,5,18.8,154.9,33.77
4,Comercial,Costa,155.1,Regular,Mixto,No,Si,83,19,28.7,149.4,18.9
3,Residencial,Costa,192.0,Malo,Madera,No,No,98,5,26.1,90.7,25.42
4,Residencial,Sierra,199.9,Regular,Madera,Si,Si,54,11,30.4,117.8,33.79
4,Residencial,Oriente,218.1,Regular,Madera,No,Si,43,10,22.1,70.5,31.48
6,Comercial,Sierra,227.9,Regular,Madera,No,No,45,4,31.5,123.5,31.32
4,Comercial,Costa,289.3,Regular,Hormigon,Si,No,55,7,33.0,113.3,38.61
4,Comercial,Costa,245.4,Regular,Madera,No,No,65,14,31.8,153.3,27.62
2,Comercial,Sierra,267.7,Bueno,Madera,Si,No,96,23,29.7,73.1,33.78
4,Residencial,Costa,129.8,Bueno,Hormigon,No,No,76,10,30.2,111.2,17.67
4,Residencial,Costa,112.2,Regular,Madera,No,No,62,21,26.6,117.7,18.53
4,Comercial,Sierra,236.6,Bueno,Hormigon,Si,Si,52,7,20.9,116.2,36.96
5,Comercial,Sierra,306.8,Malo,Hormigon,Si,No,86,20,28.2,93.7,36.51
4,Comercial,Sierra,290.4,Malo,Madera,No,Si,56,14,28.7,130.7,36.76
5,Residencial,Costa,221.5,Malo,Mixto,Si,No,96,14,32.8,88.4,35.6
2,Residencial,Costa,166.7,Regular,Madera,Si,No,93,23,26.1,106.8,19.08
4,Residencial,Oriente,168.1,Regular,Mixto,No,No,66,14,22.1,71.4,28.59
6,Comercial,Oriente,334.1,Bueno,Hormigon,Si,No,91,18,28.3,138.9,37.59
2,Comercial,Sierra,259.8,Bueno,Mixto,No,No,61,17,32.7,119.6,33.01
6,Residencial,Oriente,256.0,Bueno,Madera,No,Si,76,20,20.7,90.0,38.85
5,Comercial,Costa,195.5,Malo,Madera,Si,Si,58,5,22.9,118.4,30.63
1,Residencial,Oriente,154.2,Malo,Mixto,No,Si,78,21,26.1,71.2,20.04
4,Comercial,Costa,241.4,Malo,Madera,Si,No,74,19,20.6,133.3,26.17
4,Residencial,Sierra,264.0,Malo,Mixto,No,No,52,15,18.3,166.7,36.14
4,Comercial,Sierra,352.9,Bueno,Hormigon,Si,No,53,13,23.1,120.1,39.79
7,Residencial,Costa,181.0,Regular,Mixto,Si,Si,87,19,31.0,52.0,20.73
5,Residencial,Oriente,233.9,Regular,Mixto,No,Si,70,6,18.7,100.8,28.22
3,Residencial,Sierra,274.9,Malo,Mixto,Si,No,84,11,24.4,115.5,35.17
6,Residencial,Sierra,296.0,Regular,Mixto,Si,Si,41,5,29.4,88.9,39.47
7,Residencial,Oriente,202.5,Regular,Hormigon,Si,No,85,4,32.3,86.3,23.37
1,Residencial,Oriente,186.0,Regular,Hormigon,No,No,91,17,32.8,108.3,24.89
4,Comercial,Costa,282.0,Malo,Hormigon,No,Si,78,7,24.3,133.9,51.72
5,Comercial,Oriente,209.5,Bueno,Mixto,Si,Si,76,7,32.3,138.9,32.58
4,Comercial,Oriente,305.2,Bueno,Hormigon,Si,Si,53,12,18.5,83.7,40.27
4,Residencial,Oriente,178.5,Regular,Madera,No,Si,48,6,29.2,91.3,21.64
7,Residencial,Costa,309.6,Bueno,Hormigon,No,No,49,8,27.6,139.5,36.57
4,Comercial,Costa,219.6,Bueno,Mixto,No,No,46,4,21.7,106.4,31.47
3,Residencial,Sierra,160.0,Malo,Madera,Si,Si,67,22,25.6,61.5,24.94
3,Residencial,Costa,177.6,Malo,Mixto,No,Si,85,4,19.9,61.3,26.55
6,Residencial,Sierra,306.7,Regular,Madera,Si,Si,64,13,31.1,139.3,46.06
5,Residencial,Oriente,315.9,Regular,Mixto,No,Si,85,15,23.4,121.7,41.52
4,Residencial,Sierra,295.2,Regular,Mixto,Si,No,96,13,27.4,117.7,38.45
2,Comercial,Sierra,166.6,Malo,Madera,No,No,67,5,20.4,142.1,23.35
4,Comercial,Oriente,263.1,Bueno,Hormigon,Si,No,41,19,21.1,144.6,33.77
3,Comercial,Sierra,304.7,Malo,Madera,No,No,56,11,32.9,102.0,35.33
3,Comercial,Costa,181.7,Malo,Madera,No,No,98,17,29.3,120.8,31.03
4,Comercial,Costa,161.5,Bueno,Madera,Si,No,91,18,32.4,141.0,24.57
3,Residencial,Costa,227.5,Bueno,Madera,No,No,43,19,22.4,111.1,28.25
5,Residencial,Costa,185.9,Regular,Madera,No,Si,52,14,20.5,96.4,25.88
5,Residencial,Sierra,195.4,Bueno,Mixto,No,No,57,15,25.5,144.8,29.24
6,Residencial,Sierra,364.5,Bueno,Mixto,No,Si,42,5,25.4,68.0,45.52
2,Comercial,Oriente,222.5,Bueno,Hormigon,Si,Si,90,7,20.6,90.5,29.91
6,Comercial,Sierra,220.4,Bueno,Hormigon,Si,Si,76,6,29.0,113.3,29.22
5,Comercial,Sierra,302.2,Regular,Madera,No,No,72,12,23.4,63.2,35.9
4,Residencial,Sierra,240.5,Regular,Hormigon,Si,No,80,21,20.8,100.1,27.12
4,Comercial,Oriente,219.2,Bueno,Hormigon,Si,No,63,22,23.0,165.4,26.37
6,Residencial,Costa,160.7,Bueno,Madera,Si,No,47,10,26.5,120.2,24.29
4,Comercial,Sierra,316.1,Regular,Mixto,Si,Si,74,7,28.9,131.2,34.95
4,Comercial,Oriente,314.6,Regular,Mixto,Si,No,41,9,25.2,77.8,45.46
3,Residencial,Oriente,228.6,Bueno,Hormigon,No,Si,72,22,25.9,82.1,43.01
5,Residencial,Oriente,281.1,Malo,Mixto,Si,No,51,4,20.1,50.0,37.27
5,Comercial,Costa,188.3,Regular,Mixto,No,No,61,19,31.7,109.5,34.31
6,Comercial,Sierra,359.9,Regular,Hormigon,Si,Si,52,14,31.9,114.5,45.39
2,Residencial,Oriente,81.2,Regular,Madera,No,Si,49,7,28.3,71.5,15.69
3,Comercial,Costa,151.5,Bueno,Hormigon,No,Si,56,21,18.3,109.3,18.57
4,Comercial,Oriente,174.4,Bueno,Hormigon,No,No,82,8,26.1,146.5,27.95
6,Residencial,Oriente,298.9,Regular,Hormigon,Si,No,44,9,27.4,98.2,34.88
3,Comercial,Oriente,191.0,Bueno,Madera,Si,Si,96,5,32.9,86.2,22.52
3,Residencial,Oriente,250.2,Bueno,Madera,No,No,98,15,32.9,109.8,30.31
2,Comercial,Oriente,237.2,Regular,Madera,No,Si,48,12,30.9,114.8,31.41
2,Residencial,Costa,272.4,Bueno,Madera,Si,No,52,23,19.0,77.6,33.0
4,Comercial,Sierra,349.9,Malo,Hormigon,Si,Si,99,15,32.3,123.2,48.7
1,Residencial,Sierra,145.1,Bueno,Mixto,No,Si,91,16,27.2,100.5,26.19
3,Comercial,Sierra,213.6,Bueno,Hormigon,Si,No,62,20,30.0,138.8,32.82
3,Residencial,Sierra,253.9,Regular,Madera,Si,Si,69,8,24.1,108.2,40.36
3,Comercial,Costa,184.4,Regular,Mixto,Si,No,82,23,22.8,99.5,26.61
4,Comercial,Costa,145.2,Malo,Hormigon,Si,No,94,16,24.9,92.7,27.27
7,Comercial,Costa,242.5,Bueno,Mixto,Si,Si,43,16,20.2,104.9,31.61
3,Comercial,Oriente,197.4,Malo,Madera,Si,Si,60,13,23.4,121.6,23.06
2,Comercial,Oriente,78.1,Malo,Mixto,No,No,82,18,30.9,107.1,12.34
3,Comercial,Oriente,147.2,Regular,Mixto,No,No,48,18,18.6,127.4,21.54
3,Comercial,Sierra,302.6,Bueno,Madera,No,Si,46,21,20.3,76.7,45.04
5,Comercial,Oriente,158.6,Regular,Mixto,No,Si,55,21,19.9,98.5,20.73
3,Comercial,Sierra,206.5,Malo,Hormigon,No,Si,62,5,24.0,68.6,30.98
4,Residencial,Oriente,170.9,Malo,Mixto,No,No,97,14,33.0,124.5,23.42
7,Residencial,Sierra,330.6,Regular,Hormigon,Si,No,62,16,20.6,102.6,35.9
3,Comercial,Oriente,219.4,Regular,Mixto,Si,No,70,14,20.2,107.6,27.36
3,Residencial,Oriente,176.0,Regular,Mixto,No,Si,96,7,31.7,75.3,30.87
5,Comercial,Costa,203.4,Regular,Madera,No,Si,44,18,31.2,88.0,24.13
4,Comercial,Oriente,322.9,Regular,Madera,No,No,45,14,18.5,114.0,34.7
2,Residencial,Oriente,175.5,Malo,Hormigon,Si,No,90,21,29.3,114.5,21.38
4,Comercial,Costa,213.2,Regular,Madera,Si,Si,40,19,27.8,119.4,25.77
1,Comercial,Sierra,101.1,Bueno,Madera,Si,No,98,13,29.5,101.8,12.46
5,Residencial,Costa,272.3,Malo,Madera,Si,Si,87,15,25.4,79.9,31.16
2,Residencial,Costa,255.7,Malo,Madera,No,Si,67,16,32.9,87.3,30.11
4,Comercial,Sierra,219.5,Bueno,Madera,No,Si,57,12,18.7,115.5,42.18
4,Residencial,Oriente,287.2,Bueno,Hormigon,No,No,63,16,21.5,79.4,49.54
4,Residencial,Sierra,258.3,Malo,Hormigon,No,No,52,9,23.9,127.1,28.92
4,Comercial,Oriente,378.9,Regular,Madera,Si,Si,72,9,24.7,53.5,43.94
4,Residencial,Oriente,219.4,Malo,Madera,Si,Si,49,14,31.8,65.9,26.1
6,Residencial,Sierra,322.4,Malo,Hormigon,No,No,46,22,26.4,115.6,39.87
7,Comercial,Costa,266.8,Bueno,Mixto,Si,Si,76,14,18.7,161.9,29.1
4,Residencial,Sierra,200.2,Malo,Hormigon,Si,No,71,13,24.1,134.6,28.54
6,Residencial,Oriente,168.4,Regular,Mixto,Si,No,84,18,24.2,120.7,25.55
2,Comercial,Sierra,191.6,Bueno,Madera,Si,No,61,16,32.5,141.3,28.45
7,Comercial,Sierra,361.7,Malo,Madera,No,Si,55,11,27.0,68.6,40.6
3,Comercial,Oriente,167.8,Malo,Hormigon,Si,Si,63,8,27.5,72.5,25.94
3,Residencial,Costa,145.7,Regular,Madera,No,Si,91,5,28.7,118.2,17.28
6,Comercial,Sierra,203.1,Malo,Mixto,Si,Si,93,19,29.6,91.7,27.49
3,Comercial,Oriente,165.6,Malo,Mixto,Si,No,53,16,27.5,79.9,19.46
5,Residencial,Oriente,200.2,Malo,Hormigon,No,Si,50,22,21.6,124.7,26.52
3,Comercial,Sierra,267.2,Malo,Mixto,No,No,58,12,31.1,77.6,39.3
2,Comercial,Costa,140.1,Regular,Hormigon,Si,Si,62,18,29.0,50.6,21.23
2,Comercial,Sierra,148.5,Malo,Hormigon,Si,Si,73,9,29.1,180.7,18.79
7,Comercial,Costa,367.3,Malo,Mixto,No,Si,99,11,32.9,110.5,41.14
5,Residencial,Costa,354.5,Malo,Mixto,Si,Si,79,17,30.0,129.0,47.57
4,Comercial,Costa,156.3,Bueno,Mixto,Si,Si,52,8,30.4,109.7,21.68
6,Comercial,Costa,331.4,Regular,Mixto,No,No,78,20,32.3,151.0,48.37
3,Residencial,Sierra,278.8,Bueno,Mixto,Si,Si,83,10,20.3,112.5,45.71
1,Comercial,Oriente,101.6,Bueno,Mixto,Si,Si,67,12,25.5,89.3,12.82
4,Residencial,Oriente,314.5,Regular,Mixto,Si,Si,79,19,26.7,115.0,43.03
2,Residencial,Oriente,138.8,Bueno,Madera,Si,Si,55,21,22.9,109.3,24.74
2,Residencial,Oriente,121.2,Bueno,Hormigon,Si,Si,89,16,30.6,107.3,15.79
3,Comercial,Oriente,263.8,Bueno,Hormigon,No,No,90,21,29.4,141.3,32.8
6,Residencial,Oriente,210.1,Regular,Mixto,Si,Si,67,13,28.8,106.5,27.65
4,Residencial,Sierra,348.4,Malo,Hormigon,No,No,43,4,33.0,124.4,37.52
2,Residencial,Costa,134.0,Regular,Mixto,No,Si,67,21,21.9,94.8,22.97
